364,364,,74.62,envelope,medium,,,Schaumburg IL 60193 Longview 57 ,,
365,365,,252.11,envelope,high,,,Orlando FL 32830 Crest Line 25 ,,
366,366,,359.31,package,medium,,,Spring Hill FL 34611 American 27 176,,
367,367,,11.71,package,medium,,,Roanoke VA 24004 Garrison 84122 ,,
368,368,,60.12,package,low,,,Jamaica NY 11480 Jenifer 06508 ,,
369,369,,214.8,envelope,medium,,,Newport Beach CA 92662 Rowland 0488 150,,
370,370,,49.33,envelope,medium,,,San Jose CA 95113 Golf View 30366 ,,
371,371,,190.49,envelope,high,,,Seminole FL 34642 Becker 022 ,,
372,372,,170.71,package,high,,,Macon GA 31205 Sheridan 55 ,,
373,373,,269.03,envelope,high,,,Scottsdale AZ 85255 Wayridge 63 ,,
374,374,,44.63,package,high,,,Jacksonville FL 32244 Talisman 18 ,,
375,375,,23.3,package,medium,,,Columbus GA 31914 Jana 3543 ,,
376,376,,82.2,package,low,,,San Jose CA 95118 American 1621 ,,
377,377,,17.77,package,medium,,,Houston TX 77293 Shelley 7921 ,,
378,378,,240.97,envelope,high,,,Tampa FL 33633 Sachtjen 6 ,,
379,379,,161.64,envelope,high,,,Akron OH 44310 Debra 36 ,,
380,380,,275.56,package,medium,,,Hampton VA 23663 Glacier Hill 441 ,,
381,381,,343.8,package,low,,,Flushing NY 11355 Forest Run 1 ,,
382,382,,331.75,envelope,low,,,New York City NY 10029 Crest Line 040 ,,
383,383,,282.44,envelope,high,,,Tallahassee FL 32304 Spenser 97 ,,
384,384,,43.49,package,low,,,Wichita KS 67230 Northport 585 ,,
385,385,,97.66,package,low,,,Austin TX 78744 Stoughton 60 ,,
386,386,,54.86,package,low,,,Trenton NJ 08638 Bunting 231 ,,
387,387,,79.62,envelope,medium,,,Sioux City IA 51110 Farmco 48795 ,,
388,388,,346.42,envelope,low,,,Canton OH 44760 Northport 938 43,,
389,389,,245.61,envelope,medium,,,Richmond VA 23293 Logan 35 ,,
390,390,,226.01,envelope,low,,,Tampa FL 33625 Prentice 83568 ,,
391,391,,111.63,envelope,high,,,Toledo OH 43635 East 3 ,,
392,392,,106.92,package,high,,,Green Bay WI 54313 Morning 0813 248,,
393,393,,138.49,envelope,medium,,,College Station TX 77844 Portage 167 ,,
394,394,,337.26,package,high,,,Spokane WA 99260 Bonner 38 ,,
395,395,,365.02,package,medium,,,Sacramento CA 94280 Hallows 095 ,,
396,396,,247.31,package,low,,,Chicago IL 60636 Lukken 64 ,,
397,397,,152.15,package,high,,,Scottsdale AZ 85271 Algoma 16132 ,,
398,398,,381.85,envelope,low,,,Washington DC 20046 Sunfield 97909 161,,
399,399,,35.23,envelope,high,,,Anchorage AK 99599 Packers 36 28,,
400,400,,280.19,envelope,high,,,Albany NY 12232 Westerfield 9 ,,
401,401,,235.74,package,high,,,Long Beach CA 90847 Goodland 81 ,,
402,402,,149.18,envelope,low,,,Columbia SC 29208 Kensington 4 ,,
403,403,,166.11,envelope,low,,,Youngstown OH 44505 Helena 010 ,,
404,404,,64.83,package,medium,,,Sacramento CA 95818 Clyde Gallagher 227 73,,
405,405,,50.88,envelope,low,,,Fort Collins CO 80525 Ridgeview 7819 275,,
406,406,,236.23,package,low,,,Toledo OH 43635 Merchant 422 205,,
407,407,,3.94,envelope,medium,,,Shreveport LA 71161 Almo 1540 ,,
408,408,,33.51,envelope,low,,,Colorado Springs CO 80925 Thierer 68 300,,
409,409,,193.13,envelope,medium,,,Louisville KY 40287 Melrose 128 ,,
410,410,,187.51,package,medium,,,Ridgely MD 21684 Hoepker 88116 ,,
411,411,,304.3,envelope,medium,,,Winston Salem NC 27110 2nd 409 ,,
412,412,,44.04,envelope,medium,,,Hartford CT 06120 Eastwood 9178 ,,
413,413,,91.7,package,medium,,,Carlsbad CA 92013 Fallview 4939 ,,
414,414,,375.09,package,high,,,Tacoma WA 98447 Lakewood 17 ,,
415,415,,65.67,envelope,high,,,New York City NY 10170 Crest Line 389 ,,
416,416,,249.05,package,medium,,,Louisville KY 40298 Canary 9714 ,,
417,417,,358.24,envelope,low,,,Gainesville GA 30506 Magdeline 88 ,,
418,418,,208.65,package,low,,,Nashville TN 37210 Maywood 32832 ,,
419,419,,373.13,envelope,medium,,,Bakersfield CA 93386 Dwight 2 ,,
420,420,,312.38,envelope,medium,,,Alpharetta GA 30022 Ludington 21080 44,,
421,421,,23.18,envelope,medium,,,Beaverton OR 97075 Jenna 7123 ,,
422,422,,368.04,package,medium,,,Vancouver WA 98682 Killdeer 67 ,,
423,423,,281.76,package,medium,,,Arlington VA 22234 Clemons 800 ,,
424,424,,64,package,high,,,Spokane WA 99215 Starling 0393 ,,
425,425,,223.18,envelope,medium,,,Tyler TX 75705 Birchwood 7755 ,,
426,426,,15.06,package,medium,,,Fresno CA 93778 Surrey 0897 ,,
427,427,,390.24,package,low,,,Vero Beach FL 32964 Birchwood 3 ,,
428,428,,257.82,envelope,low,,,Reston VA 22096 Union 70 ,,
429,429,,293.59,package,low,,,Fort Worth TX 76121 Darwin 98095 ,,
430,430,,387.75,package,low,,,Washington DC 20397 Towne 65387 ,,
431,431,,2.57,package,high,,,Baton Rouge LA 70883 Trailsway 8 ,,
432,432,,387.27,package,low,,,El Paso TX 79994 Ludington 86575 ,,
433,433,,362.35,package,low,,,Fairfield CT 06825 Sheridan 12 ,,
434,434,,157.93,envelope,low,,,Springfield MA 01152 Aberg 9 ,,
435,435,,191.86,package,high,,,Reading PA 19610 Hoffman 837 62,,
436,436,,78.72,envelope,medium,,,Lincoln NE 68505 Carioca 93 ,,
437,437,,374.31,package,low,,,Buffalo NY 14220 Quincy 6 142,,
438,438,,178.32,package,high,,,New York City NY 10150 Monica 6 ,,
439,439,,196.5,envelope,medium,,,Salt Lake City UT 84125 Haas 0 ,,
440,440,,41.8,envelope,low,,,Corona CA 92883 Evergreen 72 ,,
441,441,,280.77,envelope,low,,,San Antonio TX 78210 Mosinee 2 ,,
442,442,,245.69,package,low,,,Portland OR 97286 Shelley 3 ,,
443,443,,157.94,package,high,,,Memphis TN 38181 Lukken 5328 ,,
444,444,,192.22,package,high,,,Miami FL 33233 Green Ridge 9241 ,,
445,445,,354.91,envelope,low,,,Birmingham AL 35279 Veith 0 ,,
446,446,,49.49,envelope,low,,,Stockton CA 95205 Harbort 7 ,,
447,447,,361.22,package,low,,,New York City NY 10014 David 75662 ,,
448,448,,312.95,package,medium,,,Chattanooga TN 37405 Pankratz 5019 98,,
449,449,,253.67,package,low,,,Birmingham AL 35290 Dottie 81674 ,,
450,450,,167.63,package,medium,,,Bradenton FL 34205 Bowman 6547 ,,
451,451,,274.73,package,low,,,Moreno Valley CA 92555 Kropf 711 ,,
452,452,,276.6,envelope,high,,,New York City NY 10165 Nelson 2 224,,
453,453,,77.14,package,low,,,Phoenix AZ 85020 Little Fleur 1 ,,
454,454,,228.99,envelope,high,,,Wichita KS 67236 Esker 77 218,,
455,455,,304.24,envelope,medium,,,Seattle WA 98140 Maryland 522 ,,
456,456,,308.97,envelope,low,,,Shreveport LA 71166 Huxley 18 ,,
457,457,,182.44,package,low,,,Beaumont TX 77713 Jana 762 ,,
458,458,,80.46,package,low,,,Edmond OK 73034 Scofield 1652 29,,
459,459,,74.96,package,medium,,,New Orleans LA 70179 Cardinal 24245 ,,
460,460,,174.92,envelope,high,,,Harrisburg PA 17105 Gateway 1428 ,,
461,461,,82.85,envelope,low,,,Toledo OH 43635 Sachtjen 74 ,,
462,462,,371.78,package,medium,,,Rochester NY 14604 South 4 ,,
463,463,,333.06,package,low,,,New Orleans LA 70179 Portage 213 ,,
464,464,,278.28,package,low,,,Fayetteville NC 28305 Utah 5 ,,
465,465,,386.32,package,medium,,,Rochester MN 55905 Del Sol 5644 ,,
466,466,,204.09,envelope,high,,,Bonita Springs FL 34135 Hermina 44 ,,
467,467,,224.25,package,low,,,Van Nuys CA 91406 Corben 91 ,,
468,468,,216.02,envelope,medium,,,Tulsa OK 74184 Raven 46 ,,
469,469,,91.89,envelope,medium,,,Trenton NJ 08695 Eagan 41378 ,,
470,470,,351.25,envelope,high,,,Lincoln NE 68510 Hauk 7 ,,
471,471,,375.43,envelope,low,,,Duluth MN 55811 Mitchell 152 141,,
472,472,,129.8,envelope,high,,,Daytona Beach FL 32118 Anthes 87426 267,,
473,473,,167.03,package,high,,,Arlington VA 22225 Drewry 91 ,,
474,474,,388.04,package,low,,,Akron OH 44329 Pierstorff 988 ,,
475,475,,18.14,package,low,,,Orlando FL 32868 Jay 1 ,,
476,476,,22.77,envelope,medium,,,Oklahoma City OK 73124 Eastwood 817 ,,
477,477,,265.57,envelope,medium,,,Austin TX 78715 Troy 528 287,,
478,478,,385.66,envelope,medium,,,Newark DE 19725 Linden 2923 ,,
479,479,,322.5,package,medium,,,Cleveland OH 44177 Brickson Park 65573 ,,
480,480,,103.53,package,medium,,,Pittsburgh PA 15220 Dexter 12362 ,,
481,481,,355.98,envelope,medium,,,Albany NY 12237 Fallview 0 ,,
482,482,,28.04,package,medium,,,Duluth GA 30195 Hanover 4 ,,
483,483,,97.39,envelope,high,,,Philadelphia PA 19172 Pond 8 ,,
484,484,,270.72,envelope,low,,,Austin TX 78778 Mitchell 63 ,,
485,485,,144.48,envelope,medium,,,New York City NY 10175 Sullivan 5844 187,,
486,486,,263.73,package,low,,,San Francisco CA 94169 Hanover 691 113,,
487,487,,285.75,envelope,medium,,,Minneapolis MN 55428 Melvin 5 ,,
488,488,,122.92,package,low,,,New Orleans LA 70116 Oakridge 4405 289,,
489,489,,358.8,package,high,,,Washington DC 20566 Sutteridge 6823 ,,
490,490,,85.11,package,high,,,Milwaukee WI 53215 Eagle Crest 98009 ,,
491,491,,398.87,package,low,,,Fort Myers FL 33906 Stuart 7206 ,,
492,492,,74,envelope,low,,,Sacramento CA 95818 Havey 06435 ,,
493,493,,134.35,envelope,low,,,Duluth GA 30195 Donald 2 ,,
494,494,,189.55,envelope,low,,,Santa Fe NM 87505 Vahlen 92379 ,,
495,495,,380.5,package,low,,,El Paso TX 88569 Helena 4 ,,
496,496,,384.73,package,high,,,Sacramento CA 94280 American Ash 44 ,,
497,497,,36.28,envelope,high,,,Woburn MA 01813 Clemons 4 ,,
498,498,,395.03,envelope,high,,,Montgomery AL 36195 Ryan 03 ,,
499,499,,21.28,package,low,,,Charlottesville VA 22908 Grasskamp 58 ,,
500,500,,316.66,package,low,,,Fort Worth TX 76129 Miller 6 222,,
501,501,,329.76,package,high,,,Portland OR 97240 Bay 53205 ,,
502,502,,189.18,package,high,,,Washington DC 20041 Mayer 947 ,,
503,503,,163.54,envelope,medium,,,Delray Beach FL 33448 David 65 ,,
504,504,,153.63,package,medium,,,Decatur IL 62525 Steensland 38398 ,,
505,505,,398.35,envelope,medium,,,San Francisco CA 94164 Kings 2099 ,,
506,506,,389.55,package,low,,,Tulsa OK 74133 Basil 62 ,,
507,507,,267.77,envelope,low,,,Terre Haute IN 47812 Duke 844 ,,
508,508,,124.41,envelope,medium,,,Denver CO 80262 Anzinger 27 ,,
509,509,,175.34,package,medium,,,Dearborn MI 48126 Blue Bill Park 341 ,,
510,510,,220.7,envelope,low,,,Syracuse NY 13210 Schmedeman 11 ,,
511,511,,270.28,envelope,high,,,Juneau AK 99812 Merchant 754 ,,
512,512,,87.58,package,medium,,,San Diego CA 92176 Fair Oaks 78 241,,
513,513,,76.05,envelope,high,,,Flint MI 48550 Gulseth 11103 ,,
514,514,,126.13,envelope,medium,,,Des Moines IA 50305 Dakota 897 ,,
515,515,,396.9,package,medium,,,Boston MA 02203 Briar Crest 22137 ,,
516,516,,242.62,envelope,low,,,Irvine CA 92710 Kensington 20 ,,
517,517,,336.84,envelope,high,,,Washington DC 20557 Mallard 373 261,,
518,518,,295.66,package,high,,,Charleston SC 29424 Judy 963 ,,
519,519,,357.06,envelope,high,,,Washington DC 20041 Prairie Rose 737 ,,
520,520,,161.82,envelope,low,,,Rochester NY 14652 2nd 85 261,,
521,521,,347.87,envelope,high,,,Shawnee Mission KS 66286 Manley 12851 ,,
522,522,,185.7,package,medium,,,Spokane WA 99220 Mitchell 72 ,,
523,523,,246.31,envelope,medium,,,Saint Cloud MN 56372 Forest Run 22 ,,
524,524,,133.2,package,high,,,Louisville KY 40233 Huxley 69857 ,,
525,525,,278.51,envelope,high,,,Washington DC 20425 Corscot 77844 107,,
526,526,,386.3,package,medium,,,Charlottesville VA 22903 Lighthouse Bay 265 18,,
527,527,,31.71,envelope,high,,,Phoenix AZ 85045 Pawling 2539 ,,
528,528,,249.72,package,high,,,Nashville TN 37220 Laurel 50 ,,
529,529,,74.36,package,high,,,Toledo OH 43615 Dapin 684 ,,
530,530,,102.7,package,high,,,Denton TX 76205 Fordem 942 70,,
531,531,,322.26,envelope,medium,,,San Francisco CA 94164 Kedzie 25566 ,,
532,532,,197.79,package,medium,,,Pittsburgh PA 15240 Spenser 0810 ,,
533,533,,189.86,package,low,,,Seattle WA 98133 Moose 5 ,,
534,534,,308.53,package,low,,,Largo FL 33777 Golf View 843 ,,
535,535,,386.52,envelope,high,,,Evanston IL 60208 Grover 222 ,,
536,536,,193.79,package,high,,,Miami FL 33283 Mandrake 498 ,,
537,537,,292.69,package,high,,,Albany NY 12210 Randy 37 ,,
538,538,,280.61,package,low,,,San Bernardino CA 92415 Memorial 0 ,,
539,539,,280.54,package,low,,,Los Angeles CA 90076 Graceland 91 ,,
540,540,,178.7,envelope,high,,,Shreveport LA 71161 Thierer 3 ,,
541,541,,169.89,envelope,high,,,Houston TX 77055 Tony 62048 ,,
542,542,,209.68,package,high,,,Jacksonville FL 32244 Redwing 5 ,,
543,543,,89.64,envelope,low,,,Springfield IL 62776 Thackeray 6 ,,
544,544,,96.22,package,low,,,Dallas TX 75236 Jay 62 ,,
545,545,,394.89,package,low,,,Albany NY 12227 Badeau 8717 ,,
546,546,,154.3,package,medium,,,Wichita KS 67220 Hauk 94205 ,,
547,547,,398.09,package,low,,,Jacksonville FL 32255 Killdeer 23 ,,
548,548,,185.91,package,medium,,,Springfield MA 01152 Pankratz 54 ,,
549,549,,145.01,package,medium,,,Worcester MA 01610 Blaine 7638 ,,
550,550,,105.55,envelope,low,,,Louisville KY 40293 Carpenter 9374 ,,
551,551,,168.03,envelope,high,,,Lansing MI 48919 La Follette 01 ,,
552,552,,285.95,package,high,,,Lexington KY 40546 Continental 43 ,,
553,553,,8.36,package,high,,,Waco TX 76796 Roxbury 4 ,,
554,554,,307.82,envelope,medium,,,Fort Myers FL 33913 Garrison 247 ,,
555,555,,27.01,package,low,,,Huntington WV 25705 Esker 07313 ,,
556,556,,175.96,envelope,high,,,New York City NY 10115 Bunker Hill 70 ,,
557,557,,154.73,envelope,low,,,Wilkes Barre PA 18768 Fulton 37 ,,
558,558,,115.17,package,medium,,,Syracuse NY 13251 Scott 1 ,,
559,559,,99.6,envelope,medium,,,Muncie IN 47306 Petterle 685 ,,
560,560,,232.41,package,low,,,Columbus MS 39705 Tony 7572 ,,
561,561,,82.79,package,low,,,Sioux Falls SD 57105 Stuart 2460 ,,
562,562,,230.35,envelope,medium,,,Reno NV 89510 Oak Valley 74366 ,,
563,563,,94.55,envelope,low,,,Springfield IL 62776 Eagle Crest 96042 ,,
564,564,,125.04,package,low,,,Pittsburgh PA 15225 Evergreen 653 254,,
565,565,,273.21,package,medium,,,Pasadena CA 91131 Spenser 1 ,,
566,566,,218.86,package,high,,,Portland OR 97286 Westport 89 ,,
567,567,,299.53,package,medium,,,Des Moines IA 50305 Crescent Oaks 9 245,,
568,568,,72.6,package,high,,,Houston TX 77288 Menomonie 20699 ,,
569,569,,32.41,envelope,medium,,,Roanoke VA 24014 Esker 57 ,,
570,570,,378.52,envelope,medium,,,Chicago IL 60657 Menomonie 2813 ,,
571,571,,205.29,package,low,,,North Hollywood CA 91606 Havey 9471 ,,
572,572,,263.09,envelope,high,,,San Diego CA 92170 Namekagon 978 ,,
573,573,,39.44,package,medium,,,Chattanooga TN 37410 Burning Wood 8 ,,
574,574,,128.48,envelope,high,,,Scottsdale AZ 85260 Clove 6479 ,,
575,575,,294.49,envelope,medium,,,Johnson City TN 37605 Magdeline 39 ,,
576,576,,14.72,envelope,low,,,Denver CO 80223 Sachtjen 64 ,,
577,577,,136.34,package,low,,,Washington DC 20470 Badeau 42 ,,
578,578,,195.7,package,medium,,,Houston TX 77245 Esch 156 ,,
579,579,,352.68,envelope,low,,,El Paso TX 79977 Elka 36 ,,
580,580,,1.82,envelope,low,,,Colorado Springs CO 80910 Park Meadow 244 ,,
581,581,,325.12,envelope,medium,,,Austin TX 78703 Mesta 172 ,,
582,582,,186.04,envelope,low,,,Newport News VA 23612 Magdeline 7520 ,,
583,583,,323.61,envelope,high,,,Los Angeles CA 90060 Crownhardt 29 249,,
584,584,,265.97,package,medium,,,Trenton NJ 08608 Carioca 7 ,,
585,585,,359.06,envelope,high,,,Memphis TN 38136 Manufacturers 3708 ,,
586,586,,182.08,package,low,,,El Paso TX 79905 Marcy 47 ,,
587,587,,152.39,envelope,low,,,Lake Charles LA 70607 Dixon 38842 ,,
588,588,,124.56,package,low,,,Reading PA 19605 Buell 7 ,,
589,589,,353.88,package,high,,,Myrtle Beach SC 29579 Sunfield 4716 ,,
590,590,,173.52,package,high,,,San Francisco CA 94116 Pawling 874 ,,
591,591,,68.77,package,medium,,,Tucson AZ 85743 Northview 2 ,,
592,592,,14.01,envelope,high,,,Las Vegas NV 89178 Summit 5 ,,
593,593,,373.62,envelope,low,,,San Diego CA 92110 Fuller 87624 ,,
594,594,,42.03,package,low,,,Palmdale CA 93591 Northland 215 ,,
595,595,,364.35,envelope,low,,,Newport News VA 23612 5th 86 ,,
596,596,,316.12,package,medium,,,Rochester NY 14604 Bellgrove 44397 ,,
597,597,,392.19,envelope,high,,,Trenton NJ 08695 Rowland 02 ,,
598,598,,76.27,envelope,high,,,Duluth GA 30096 Bobwhite 8 262,,
599,599,,123.05,envelope,high,,,Birmingham AL 35231 Meadow Ridge 82 ,,
600,600,,348.7,envelope,high,,,Fresno CA 93786 Kingsford 6749 ,,
601,601,,121.54,envelope,high,,,San Diego CA 92191 Sunfield 315 ,,
602,602,,280,package,high,,,Seattle WA 98195 Merry 985 ,,
603,603,,335.29,envelope,high,,,Omaha NE 68105 Nancy 3 ,,
604,604,,102.13,package,low,,,Bakersfield CA 93311 Southridge 4 224,,
605,605,,157.48,package,low,,,North Port FL 34290 Warbler 6 ,,
606,606,,42.76,package,low,,,Port Saint Lucie FL 34985 Roxbury 4089 ,,
607,607,,70.68,envelope,high,,,Detroit MI 48224 Del Mar 31123 ,,
608,608,,103.22,envelope,high,,,Tacoma WA 98405 Orin 277 ,,
609,609,,251.47,envelope,low,,,Oakland CA 94616 Sunfield 1 ,,
610,610,,100.52,envelope,low,,,Corpus Christi TX 78405 Golf View 3 ,,
611,611,,34.47,package,high,,,San Jose CA 95173 Manley 1 ,,
612,612,,374.16,envelope,high,,,Alexandria VA 22333 5th 83628 ,,
613,613,,67.13,envelope,low,,,Miami FL 33147 Armistice 7330 ,,
614,614,,8.37,envelope,low,,,Hattiesburg MS 39404 Vernon 3 ,,
615,615,,20.6,package,low,,,Oklahoma City OK 73124 Darwin 0001 ,,
616,616,,141.67,envelope,medium,,,Sacramento CA 94273 Brentwood 4 ,,
617,617,,45.97,package,high,,,Boston MA 02104 Claremont 52452 ,,
618,618,,62.15,envelope,low,,,Schenectady NY 12305 School 90 ,,
619,619,,131.04,package,high,,,Vancouver WA 98682 Lyons 15 ,,
620,620,,87.96,envelope,medium,,,Santa Ana CA 92725 Trailsway 3 ,,
621,621,,77.9,package,medium,,,Fort Lauderdale FL 33315 Moose 5 ,,
622,622,,215.13,package,high,,,Omaha NE 68197 Dexter 980 ,,
623,623,,261.82,envelope,medium,,,Washington DC 20062 Little Fleur 4 ,,
624,624,,160.27,envelope,medium,,,Palo Alto CA 94302 Eastlawn 0318 ,,
625,625,,100.02,envelope,medium,,,Houston TX 77266 Cascade 68 ,,
626,626,,240.7,envelope,medium,,,North Little Rock AR 72118 Sundown 71020 ,,
627,627,,159.46,package,high,,,Brooklyn NY 11247 Pleasure 41192 ,,
628,628,,175.15,envelope,high,,,Fort Wayne IN 46805 Elmside 493 ,,
629,629,,175.32,envelope,high,,,Bakersfield CA 93386 Evergreen 91315 ,,
630,630,,168.36,package,high,,,Jacksonville FL 32225 Leroy 377 ,,
631,631,,343.16,package,high,,,San Antonio TX 78210 Crownhardt 2041 181,,
632,632,,196.96,package,low,,,Herndon VA 22070 Commercial 0 ,,
633,633,,191.43,package,high,,,Boise ID 83757 Kennedy 93151 284,,
634,634,,186.61,envelope,high,,,Washington DC 20010 South 995 ,,
635,635,,171.03,envelope,low,,,Houston TX 77255 Pine View 48 ,,
636,636,,286.51,package,high,,,North Hollywood CA 91606 Trailsway 089 175,,
637,637,,81.85,envelope,medium,,,Woburn MA 01813 Warbler 58 ,,
638,638,,295.95,package,high,,,Pasadena CA 91117 Nova 123 ,,
639,639,,249.03,envelope,medium,,,Wilkes Barre PA 18763 Elmside 09574 77,,
640,640,,302.52,package,high,,,Berkeley CA 94712 Main 6119 ,,
641,641,,146.03,package,medium,,,Chico CA 95973 Kennedy 3176 ,,
642,642,,206.92,package,low,,,Kissimmee FL 34745 Petterle 902 ,,
643,643,,22.83,envelope,high,,,New York City NY 10060 Hagan 332 ,,
644,644,,389.96,package,low,,,Worcester MA 01605 Sommers 49 ,,
645,645,,100.57,envelope,low,,,Burbank CA 91520 Moland 95237 ,,
646,646,,359.79,package,medium,,,Knoxville TN 37914 Grover 1 ,,
647,647,,83.83,envelope,medium,,,Seattle WA 98158 Shelley 14571 ,,
648,648,,324.33,envelope,medium,,,Dallas TX 75251 Di Loreto 99125 ,,
649,649,,273.33,package,low,,,Elizabeth NJ 07208 Boyd 71 ,,
650,650,,36.25,envelope,low,,,Tulsa OK 74108 Dennis 18488 ,,
651,651,,214.03,envelope,high,,,Santa Fe NM 87505 Kingsford 6 ,,
652,652,,227.17,envelope,medium,,,Washington DC 20310 Spohn 430 ,,
653,653,,380.23,package,low,,,Saint Louis MO 63180 Texas 43865 ,,
654,654,,149.63,envelope,low,,,Delray Beach FL 33448 Longview 5029 ,,
655,655,,65.65,package,medium,,,Pasadena TX 77505 Waywood 7194 ,,
656,656,,11.73,package,low,,,Jacksonville FL 32215 Delaware 672 ,,
657,657,,155.97,envelope,low,,,Riverside CA 92505 Evergreen 2090 ,,
658,658,,206.05,package,low,,,Springfield MO 65810 Scoville 36 ,,
659,659,,58.44,package,low,,,Denver CO 80291 Blue Bill Park 6 ,,
660,660,,118.31,envelope,high,,,Modesto CA 95354 Mccormick 30 ,,
661,661,,95.79,package,high,,,Valdosta GA 31605 Almo 6 ,,
662,662,,29.86,package,low,,,Anniston AL 36205 Lawn 55375 ,,
663,663,,86.37,envelope,low,,,Norfolk VA 23551 Elgar 0186 ,,
664,664,,357.33,package,low,,,Fort Lauderdale FL 33305 Becker 69494 ,,
665,665,,102.2,envelope,low,,,Lafayette LA 70593 Oriole 07 ,,
666,666,,382.75,envelope,low,,,Birmingham AL 35263 Merrick 7 ,,
667,667,,371.96,envelope,low,,,Dallas TX 75379 Rockefeller 08822 ,,
668,668,,293.11,envelope,high,,,Boca Raton FL 33432 Rigney 6157 ,,
669,669,,389.45,package,low,,,El Paso TX 88541 Banding 40 ,,
670,670,,238.76,package,low,,,Humble TX 77346 Mariners Cove 5 258,,
671,671,,84.53,package,high,,,Tulsa OK 74193 Fairview 24 12,,
672,672,,219.76,package,low,,,Boca Raton FL 33499 South 3 ,,
673,673,,211.58,envelope,high,,,Washington DC 20503 Luster 90737 249,,
674,674,,368.68,package,low,,,Minneapolis MN 55480 Harper 53033 ,,
675,675,,115.94,envelope,medium,,,Saint Louis MO 63143 Logan 2710 ,,
676,676,,360.35,envelope,low,,,Detroit MI 48206 Sutteridge 8 ,,
677,677,,327.71,envelope,medium,,,Greenville SC 29615 Morrow 8 ,,
678,678,,95.15,envelope,medium,,,Hartford CT 06105 Bluejay 740 ,,
679,679,,92.01,envelope,high,,,Laurel MD 20709 Mendota 25893 ,,
680,680,,380.66,package,medium,,,Charlotte NC 28284 Hanson 231 ,,
681,681,,23.65,package,low,,,Albuquerque NM 87190 Muir 8 ,,
682,682,,2.59,package,high,,,Huntington WV 25709 Butterfield 91 ,,
683,683,,157.85,envelope,medium,,,Kansas City MO 64144 Nova 18446 ,,
684,684,,172.46,envelope,high,,,Sioux City IA 51105 Hudson 21190 ,,
685,685,,112.53,envelope,high,,,Inglewood CA 90398 Spaight 1 ,,
686,686,,201.36,envelope,medium,,,Huntington WV 25716 Pankratz 4067 ,,
687,687,,366.16,envelope,low,,,El Paso TX 88574 Dixon 0 ,,
688,688,,287.78,package,medium,,,Orlando FL 32885 Knutson 061 ,,
689,689,,273.88,envelope,medium,,,San Diego CA 92196 Marcy 38 ,,
690,690,,291.61,package,medium,,,San Francisco CA 94132 Kensington 6 ,,
691,691,,160.56,package,low,,,Falls Church VA 22047 Morrow 690 ,,
692,692,,184.09,package,low,,,Littleton CO 80161 Grover 6 ,,
693,693,,365.74,package,low,,,Washington DC 20397 Nevada 457 ,,
694,694,,187.11,package,medium,,,Washington DC 20430 Macpherson 0 ,,
695,695,,270.31,package,medium,,,Herndon VA 22070 Corry 2 ,,
696,696,,163.93,package,medium,,,Washington DC 20414 Thierer 433 ,,
697,697,,229.14,package,high,,,Indianapolis IN 46221 Charing Cross 7384 ,,
698,698,,75.08,envelope,medium,,,Lakewood WA 98498 Bunting 21 ,,
699,699,,266.3,envelope,medium,,,Murfreesboro TN 37131 Blackbird 18793 253,,
700,700,,318.09,envelope,high,,,San Jose CA 95138 Florence 2612 ,,
701,701,,194.95,package,medium,,,Terre Haute IN 47812 Surrey 6092 ,,
702,702,,351.32,envelope,high,,,Saint Paul MN 55115 Ryan 5362 ,,
703,703,,339.93,package,low,,,Baton Rouge LA 70805 Carey 2 ,,
704,704,,134.84,envelope,high,,,Arlington VA 22225 Armistice 902 114,,
705,705,,59.48,package,low,,,Camden NJ 08104 Butterfield 22608 ,,
706,706,,338.04,package,high,,,Gatesville TX 76598 Dottie 19 136,,
707,707,,340.66,package,low,,,Minneapolis MN 55448 Clemons 22 ,,
708,708,,135.82,envelope,low,,,Denver CO 80228 Aberg 5534 ,,
709,709,,159.92,envelope,high,,,Madison WI 53705 New Castle 72933 21,,
710,710,,321.33,package,low,,,Dallas TX 75353 Montana 125 ,,
711,711,,323.72,envelope,high,,,Atlanta GA 31132 Chive 006 ,,
712,712,,128.33,package,medium,,,Austin TX 78769 American 350 ,,
713,713,,194.92,envelope,low,,,Atlanta GA 31119 Sauthoff 23700 ,,
714,714,,254.3,package,high,,,Fort Lauderdale FL 33336 Transport 8 ,,
715,715,,81.05,package,high,,,Wilkes Barre PA 18706 Monica 0492 ,,
716,716,,91.19,package,low,,,North Las Vegas NV 89036 Blackbird 8158 ,,
717,717,,166.57,package,high,,,Tacoma WA 98447 Fallview 4 ,,
718,718,,74.94,envelope,high,,,Houston TX 77240 Forest Dale 75 ,,
719,719,,33.07,envelope,low,,,Washington DC 20337 Pierstorff 92534 ,,
720,720,,216.99,package,medium,,,Bloomington IN 47405 Lake View 1033 ,,
721,721,,307.02,package,medium,,,Asheville NC 28805 Forster 864 ,,
722,722,,192.46,envelope,medium,,,Scottsdale AZ 85260 Luster 929 ,,
723,723,,396.91,package,low,,,Pittsburgh PA 15210 Blaine 75 ,,
724,724,,109.01,package,low,,,Columbus OH 43284 Anzinger 8 280,,
725,725,,232.33,envelope,low,,,Grand Rapids MI 49560 Merry 77641 ,,
726,726,,163.52,package,high,,,Washington DC 20409 Spenser 214 ,,
